"","text","n"
"1","the oxford canal",4590
"2","the  canal",167
"3","the north oxford canal",150
"4","the south oxford canal",144
"5","a canal boat",128
"6","a  video",121
"7","oxford canal",103
"8","less than ten minutes",93
"9","the grand union canal",89
"10","a  playlist",65
"11","south oxford canal",63
"12","my former paper boy",54
"13","a gripping crime mystery",49
"14","the coventry canal",48
"15","north oxford canal",45
"16","massachusetts love canal",41
"17","oxford village neighborhood",41
"18","a virtual journey",40
"19","the oxford canal towpath",40
"20","millennium way napton",39
"21","the grand union",37
"22","a narrow boat",36
"23","grand union canal",36
"24","the river thames",33
"25","grand union canals",31
"26","the ifootpath app",30
"27","7+ years",28
"28","my former paperboy",28
"29","the canal path",27
"30","the hill warwickshire",27
"31","the river cherwell",27
"32","16 oxford canal navigation open towpath",26
"33","the canal towpath",26
"34","19 oxford canal navigation open towpath",24
"35","21 oxford canal navigation open towpath",24
"36","oxford canal navigation open towpath",23
"37","$198000  canal front",22
"38","18 oxford canal navigation open towpath",22
"39","15 oxford canal navigation open towpath",21
"40","oxford canal festival",21
"41","oxford canal napton",21
"42","root canal treatment",21
"43","the rochdale canal",21
"44","20 oxford canal navigation open towpath",20
"45","a canal boat holiday",20
"46","hythe bridge street",20
"47","blog tour murder",19
"48","great canal journeys",19
"49","oxford canal towpath",19
"50","17 oxford canal navigation open towpath",18
"51","coventry warwickshire west",17
"52","4 of 5 stars",16
"53","a lovely walk",16
"54","new notice 6th",16
"55","the north oxford",16
"56","the south oxford",16
"57","14 oxford canal navigation closure",15
"58","19001988 oxford studies",15
"59","a few days",15
"60","a good day",15
"61","a oxford dentist",15
"62","the beautiful oxford canal",15
"63","the jonglei canal",15
"64","the nile hydropolitics",15
"65","the oxford canal path",15
"66","this prizewinning piece",15
"67","city oxford oxfordshire england",14
"68","napton junction southam",14
"69","new notice 15th",14
"70","the oxford times",14
"71","the southern oxford",14
"72","a root canal",13
"73","cruising englands oxford canal  national geographic traveler",13
"74","gpx powered map directions",13
"75","sale oxford canal boat",13
"76","the city centre",13
"77","the oxford canal england",13
"78","tom rolt bridge",13
"79","14 oxford canal navigation open towpath",12
"80","3 of 5 stars",12
"81","a  episode",12
"82","a gang member deal heroin",12
"83","a short walk",12
"84","a uk canal",12
"85","an oxford canal",12
"86","blisworth arm gayton northandtonshire",12
"87","my ex paper boy",12
"88","oxford canal boat man",12
"89","slow and steady wins",12
"90","the   canal",12
"91","the canal boat",12
"92","the hill warwickshire england",12
"93","the ifootpath website",12
"94","the oxford canal southam warwickshire  walking guide",12
"95","this elegant waterway journey",12
"96","£1500 pcm oxford",11
"97","17 oxford canal navigation",11
"98","20 oxford canal navigation",11
"99","5 of 5 stars",11
"100","a great day",11
"101","a two bedroom 2nd floor apartment",11
"102","jericho city centre",11
"103","lower heyford oxfordshire",11
"104","oxford oxfordshire",11
"105","the barley mow",11
"106","the canal network",11
"107","the kennet and avon canal",11
"108","the thames path",11
"109","two canal boats",11
"110","15 oxford canal navigation",10
"111","a few nice photos",10
"112","a few shots",10
"113","bent coppers",10
"114","companion oxford grand union",10
"115","good weather forecast",10
"116","new blog post",10
"117","new notice 13th",10
"118","new notice 16th",10
"119","oxford and banbury canal",10
"120","oxford canal viaduct",10
"121","the bottom gates",10
"122","the canal boats",10
"123","the jolly boatman",10
"124","the red lion",10
"125","the suez canal",10
"126","the tow path",10
"127","21 oxford canal navigation",9
"128","29th oct 20 oxford canal navigation open towpath",9
"129","a mans body",9
"130","any  delays  hillmorton",9
"131","coventry warwickshire west midlands",9
"132","isis lock oxford canal",9
"133","its the oxford canal",9
"134","new notice 18th",9
"135","not much light",9
"136","notice update 15th",9
"137","oxford canal banbury",9
"138","oxford canal mural project",9
"139","the first time",9
"140","the oxford canal and river cherwell",9
"141","the oxford canal festival",9
"142","3 bedroom detached family home",8
"143","a beautiful day",8
"144","a long distance walk",8
"145","a long walk",8
"146","a narrowboat trip",8
"147","a nature map",8
"148","a quiet culdesac",8
"149","a virtual trip",8
"150","a wonderful walk",8
"151","banbury oxford canal",8
"152","lovely canal side",8
"153","my latest blog post",8
"154","oxford canal loop",8
"155","photo oxford canal",8
"156","the ashby canal",8
"157","the balance beams",8
"158","the canal and river trust",8
"159","the day bridge",8
"160","the panama canal",8
"161","the regents canal",8
"162","the southern oxford canal",8
"163","what a difference",8
"164","a 78mile 126 km",7
"165","a great place",7
"166","a great view",7
"167","a lovely day",7
"168","a slow journey",7
"169","about 2 bore u",7
"170","faith martin",7
"171","jul 21 oxford canal navigation open towpath",7
"172","kennet and avon river",7
"173","lower heyford oxfordshire spacious narrowboat",7
"174","new notice 12th",7
"175","new notice 24th",7
"176","new notice 5th",7
"177","notice update 13th",7
"178","notice update 22nd",7
"179","oxford canal bridge",7
"180","oxford canal path",7
"181","oxford canal pic",7
"182","oxford canal real ale",7
"183","the  oxford canal",7
"184","the oxford canal heritage trail",7
"185","the oxford canal",7
"186","the trap grounds",7
"187","the week morse",7
"188","these longtailed tits",7
"189","this red kite",7
"190","thrupp oxford canal",7
"191","world magazine oct 2000 macclesfield canal",7
"192","18 oxford canal navigation",6
"193","19 oxford canal navigation",6
"194","a canal towpath",6
"195","a few photos",6
"196","a good  opportunity",6
"197","a narrowboat cruise",6
"198","a new tick",6
"199","a quick stroll",6
"200","a realtime narrowboat journey",6
"201","a reasonably long lens",6
"202","a telegraph pole",6
"203","a timelapse narrowboat journey",6
"204","an alternative route",6
"205","bridge 79 north oxford canal",6
"206","bridge isis lock  oxford canal",6
"207","canal boat burglar",6
"208","disused rail bridge",6
"209","my   murder",6
"210","my canal boat",6
"211","new notice 11th",6
"212","new notice 26th",6
"213","notice update 17th",6
"214","oxford canal graffiti problem",6
"215","photo arquerio oxfords canal",6
"216","some beautiful moments",6
"217","sunny oxford walk",6
"218","the     oxford canal",6
"219","the beautiful canal",6
"220","the canal basin",6
"221","the day boats",6
"222","the elite 8 narrowboat",6
"223","the gayton grebe narrowboat",6
"224","the gayton heron narrowboat",6
"225","the northern limit",6
"226","the northern part",6
"227","the oxford canal part",6
"228","the oxford canal summit",6
"229","the oxford union canal",6
"230","the s oxford canal",6
"231","the wenlock narrowboat",6
"232","the wrekin narrowboat",6
"233","your canal boat",6
"234","14 oxford canal navigation restriction",5
"235","5+ years",5
"236","a canal bridge",5
